,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
693,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,66021,66069,39,136380,2521
694,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,92894,92926,27,136380,2521
695,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,123801,123831,28,136380,2521
696,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,86840,86862,21,136380,2521
697,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,59894,59926,27,136380,2521
698,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,43763,43817,43,136380,2521
699,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,43191,43208,18,136380,2521
700,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,57817,57851,31,136380,2521
701,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,16472,16508,34,136380,2521
702,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,25956,25978,21,136380,2521
703,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,17991,18013,21,136380,2521
704,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,94556,94578,21,136380,2521
705,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,75055,75095,35,136380,2521
706,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,22029,22061,27,136380,2521
707,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,21565,21596,27,136380,2521
708,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,26383,26410,24,136380,2521
709,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,93963,93995,27,136380,2521
710,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,13027,13049,21,136380,2521
711,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,44492,44544,39,136380,2521
712,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,78658,78675,18,136380,2521
713,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,37553,37575,21,136380,2521
714,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,68556,68588,27,136380,2521
715,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,97878,97913,32,136380,2521
716,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,4580,4651,57,136380,2521
717,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,25310,25333,23,136380,2521
718,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,66539,66561,21,136380,2521
719,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,12483,12505,21,136380,2521
720,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,43337,43384,36,136380,2521
721,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,57915,57932,18,136380,2521
722,"MH036941.1_Cervid_alphaherpesvirus_3_Cervid_alphaherpesvirus_3_strain_Canada,_complete_genome",NC_027365.1,86754,86771,18,136380,2521
723,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,125436,125473,35,138199,2759
724,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,29034,29120,65,138199,2759
725,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,13810,13858,39,138199,2759
726,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,16496,16535,33,138199,2759
727,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,80462,80505,35,138199,2759
728,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,52999,53022,23,138199,2759
729,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,35902,35945,38,138199,2759
730,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,56900,56930,27,138199,2759
731,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,79701,79752,41,138199,2759
732,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,93359,93391,28,138199,2759
733,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,99983,100020,31,138199,2759
734,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,83749,83822,55,138199,2759
735,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,123812,123840,26,138199,2759
736,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,107963,108008,36,138199,2759
737,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,133481,133526,36,138199,2759
738,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,48433,48467,29,138199,2759
739,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,90557,90586,26,138199,2759
740,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,119464,119495,27,138199,2759
741,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,120228,120265,31,138199,2759
742,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,86095,86116,21,138199,2759
743,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,50055,50088,29,138199,2759
744,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,81475,81506,27,138199,2759
745,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,54144,54175,27,138199,2759
746,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,95679,95706,26,138199,2759
747,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,10811,10862,42,138199,2759
748,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,102471,102504,28,138199,2759
749,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,31296,31324,25,138199,2759
750,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,36040,36063,22,138199,2759
751,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,51595,51623,25,138199,2759
752,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,34330,34364,29,138199,2759
753,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,81636,81680,36,138199,2759
754,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,42972,43033,47,138199,2759
755,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,109454,109477,22,138199,2759
756,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,132012,132035,22,138199,2759
757,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,68952,68975,22,138199,2759
758,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,21202,21234,28,138199,2759
759,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,12720,12763,34,138199,2759
760,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,15290,15329,33,138199,2759
761,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,58665,58704,33,138199,2759
762,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,6829,6858,27,138199,2759
763,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,63869,63897,25,138199,2759
764,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,77560,77588,25,138199,2759
765,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,52042,52082,32,138199,2759
766,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,43550,43570,20,138199,2759
767,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,47711,47736,23,138199,2759
768,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,8454,8479,23,138199,2759
769,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,59209,59268,47,138199,2759
770,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,36908,36948,32,138199,2759
771,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,25691,25734,36,138199,2759
772,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,76210,76252,34,138199,2759
773,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,81369,81422,43,138199,2759
774,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,49899,49947,37,138199,2759
775,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,117176,117206,28,138199,2759
776,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,21324,21349,23,138199,2759
777,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,3637,3657,20,138199,2759
778,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,12952,12992,32,138199,2759
779,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,46386,46421,29,138199,2759
780,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,67222,67242,20,138199,2759
781,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,81103,81138,29,138199,2759
782,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,66623,66643,20,138199,2759
783,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,55813,55853,32,138199,2759
784,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,14596,14623,24,138199,2759
785,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,70293,70333,34,138199,2759
786,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,86906,86938,27,138199,2759
787,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,86582,86627,38,138199,2759
788,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,93637,93659,21,138199,2759
789,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,91107,91158,39,138199,2759
790,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,92290,92322,27,138199,2759
791,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,86041,86063,21,138199,2759
792,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,38281,38303,21,138199,2759
793,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,120591,120630,33,138199,2759
794,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,42847,42864,18,138199,2759
795,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,57244,57278,31,138199,2759
796,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,93064,93103,32,138199,2759
797,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,90848,90880,27,138199,2759
798,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,61820,61852,27,138199,2759
799,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,93949,93971,21,138199,2759
800,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,74419,74459,35,138199,2759
801,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,88875,88897,21,138199,2759
802,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,4458,4487,26,138199,2759
803,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,21660,21692,27,138199,2759
804,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,132783,132800,18,138199,2759
805,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,108689,108706,18,138199,2759
806,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,25948,25975,24,138199,2759
807,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,12833,12855,21,138199,2759
808,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,128552,128584,27,138199,2759
809,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,112905,112937,27,138199,2759
810,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,97259,97294,32,138199,2759
811,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,84826,84858,27,138199,2759
812,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,67556,67583,24,138199,2759
813,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,24875,24898,23,138199,2759
814,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,83040,83067,24,138199,2759
815,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,77168,77207,32,138199,2759
816,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,57342,57359,18,138199,2759
817,"MH036942.1_Cervid_alphaherpesvirus_1_Cervid_alphaherpesvirus_1_strain_Anlier,_complete_genome",NC_027365.1,85955,85972,18,138199,2759
818,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,112185,112227,39,142633,3832
819,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,138043,138085,39,142633,3832
820,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,65511,65555,38,142633,3832
821,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,34967,35000,30,142633,3832
822,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,44882,44909,26,142633,3832
823,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,91298,91334,31,142633,3832
824,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,92818,92862,39,142633,3832
825,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,25966,25994,29,142633,3832
826,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,81669,81700,28,142633,3832
827,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,16496,16529,29,142633,3832
828,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,44276,44335,46,142633,3832
829,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,81579,81639,47,142633,3832
830,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,90050,90096,38,142633,3832
831,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,95498,95531,29,142633,3832
832,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,54372,54395,23,142633,3832
833,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,28133,28161,26,142633,3832
834,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,78368,78393,24,142633,3832
835,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,37108,37151,38,142633,3832
836,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,18772,18818,38,142633,3832
837,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,19470,19520,41,142633,3832
838,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,110756,110805,39,142633,3832
839,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,139465,139514,39,142633,3832
840,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,59828,59860,28,142633,3832
841,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,92367,92425,46,142633,3832
842,"MH036943.1_Cervid_alphaherpesvirus_2_Cervid_alphaherpesvirus_2_strain_Norway,_complete_genome",NC_027365.1,22490,22540,42,142633,3832
